기준년월,국가한글명,업종한글명,위험지수(Risk Index)
2025-04,스위스,기타 운송장비 제조업,1
2025-04,스위스,기타 제품 제조업,1
2025-04,스위스,담배 제조업,1
2025-04,스위스,도매 및 상품 중개업,2
2025-04,스위스,비금속 광물제품 제조업,1
2025-04,스위스,사업지원 서비스업,1
2025-04,스위스,소매업; 자동차 제외,1
2025-04,스위스,수도업,1
2025-04,스위스,수상 운송업,1
2025-04,스위스,의료  정밀  광학기기 및 시계 제조업,1
2025-04,스위스,의료용 물질 및 의약품 제조업,1
2025-04,스위스,의복  의복 액세서리 및 모피제품 제조업,1
2025-04,스위스,자동차 및 부품 판매업,1
2025-04,스위스,전기장비 제조업,1
2025-04,스위스,전문 서비스업,1
2025-04,스위스,전문직별 공사업,2
2025-04,스위스,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,1
2025-04,스위스,코크스  연탄 및 석유정제품 제조업,1
2025-04,스위스,화학물질 및 화학제품 제조업; 의약품 제외,1
2025-04,스페인,1차 금속 제조업,2
2025-04,스페인,개인 및 소비용품 수리업,2
2025-04,스페인,건축기술  엔지니어링 및 기타 과학기술 서비스업,2
2025-04,스페인,고무 및 플라스틱제품 제조업,2
2025-04,스페인,금속가공제품 제조업; 기계 및 가구 제외,2
2025-04,스페인,금융업,2
2025-04,스페인,기타 기계 및 장비 제조업,2
2025-04,스페인,기타 운송장비 제조업,5
2025-04,스페인,기타 제품 제조업,2
2025-04,스페인,도매 및 상품 중개업,2
2025-04,스페인,비금속 광물제품 제조업,2
2025-04,스페인,비금속광물 광업; 연료용 제외,2
2025-04,스페인,사업지원 서비스업,2
2025-04,스페인,산업용 기계 및 장비 수리업,2
2025-04,스페인,섬유제품 제조업; 의복제외,2
2025-04,스페인,소매업; 자동차 제외,2
2025-04,스페인,식료품 제조업,2
2025-04,스페인,우편 및 통신업,2
2025-04,스페인,의료  정밀  광학기기 및 시계 제조업,2
2025-04,스페인,의료용 물질 및 의약품 제조업,2
2025-04,스페인,인쇄 및 기록매체 복제업,2
2025-04,스페인,자동차 및 부품 판매업,2
2025-04,스페인,자동차 및 트레일러 제조업,3
2025-04,스페인,전기  가스  증기 및 공기조절 공급업,5
2025-04,스페인,전기장비 제조업,2
2025-04,스페인,전문 서비스업,2
2025-04,스페인,전문직별 공사업,2
2025-04,스페인,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2025-04,스페인,종합 건설업,2
2025-04,스페인,컴퓨터 프로그래밍  시스템 통합 및 관리업,2
2025-04,스페인,코크스  연탄 및 석유정제품 제조업,2
2025-04,스페인,펄프  종이 및 종이제품 제조업,2
2025-04,스페인,하수  폐수 및 분뇨 처리업,2
2025-04,스페인,화학물질 및 화학제품 제조업; 의약품 제외,2
2025-04,슬로바키아,고무 및 플라스틱제품 제조업,2
2025-04,슬로바키아,기타 기계 및 장비 제조업,2
2025-04,슬로바키아,도매 및 상품 중개업,2
2025-04,슬로바키아,목재 및 나무제품 제조업; 가구 제외,2
2025-04,슬로바키아,부동산업,2
2025-04,슬로바키아,비금속 광물제품 제조업,2
